pre_hit_hard_or_soft,pre_hit_total,dealer_upcard,bust_causing_card,busted_total,replacement_card,final_hand_outcome,split_hand_status,double_status,player_cards_before_hit,opportunities,rescue_attempts,survival_probability,final_win_probability,final_push_probability,final_loss_probability,average_total_result,incremental_rescue_ev_versus_declining,standard_error,confidence_interval_95_low,confidence_interval_95_high,recommended_decision
hard,13,A,10,23,,loss,False,False,7-A-5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,13,A,10,23,,loss,False,False,3-4-6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,13,A,10,23,,loss,False,False,5-A-2-5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,13,A,10,23,,loss,False,False,3-3-7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,13,A,10,23,,loss,False,False,6-3-4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,13,A,10,23,,loss,False,False,4-2-7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,13,A,10,23,,loss,False,False,10-2-A,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,13,A,10,23,,loss,False,False,2-5-5-A,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,13,A,10,23,,loss,False,False,6-4-3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,13,A,10,23,,loss,False,False,2-2-9,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,13,A,10,23,,loss,False,False,4-4-5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,13,A,10,23,,loss,False,False,A-7-5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,13,A,10,23,,loss,False,False,A-2-10,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,13,A,10,23,,loss,False,False,5-2-6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,13,A,10,23,,loss,False,False,5-5-3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,13,A,10,23,,loss,False,False,2-4-7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,13,A,10,23,10,loss,False,False,10-3,14,14,0.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,13,A,10,23,10,loss,False,False,3-10,11,11,0.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,13,A,10,23,2,loss,False,False,3-10,3,3,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,13,A,10,23,2,loss,False,False,10-3,3,3,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,13,A,10,23,2,push,False,False,10-3,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,13,A,10,23,2,win,False,False,3-10,1,1,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,13,A,10,23,3,loss,False,False,10-3,3,3,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,13,A,10,23,3,loss,False,False,3-10,4,4,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,13,A,10,23,3,push,False,False,3-10,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,13,A,10,23,3,win,False,False,10-3,1,1,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,13,A,10,23,3,win,False,False,3-10,2,2,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,13,A,10,23,4,loss,False,False,10-3,2,2,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,13,A,10,23,4,loss,False,False,3-10,1,1,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,13,A,10,23,4,win,False,False,10-3,1,1,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,13,A,10,23,5,loss,False,False,10-3,3,3,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,13,A,10,23,5,push,False,False,10-3,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,13,A,10,23,6,loss,False,False,3-10,1,1,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,13,A,10,23,6,push,False,False,3-10,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,13,A,10,23,6,win,False,False,3-10,2,2,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,13,A,10,23,6,win,False,False,10-3,2,2,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,13,A,10,23,7,push,False,False,10-3,2,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,13,A,10,23,7,win,False,False,10-3,7,7,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,13,A,10,23,7,win,False,False,3-10,1,1,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,13,A,10,23,8,win,False,False,10-3,3,3,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,13,A,10,23,8,win,False,False,3-10,3,3,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,13,A,10,23,9,loss,False,False,10-3,4,4,0.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,13,A,10,23,9,loss,False,False,3-10,3,3,0.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,13,A,10,23,A,loss,False,False,3-10,4,4,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,13,A,10,23,A,loss,False,False,10-3,1,1,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,13,A,10,23,A,push,False,False,3-10,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,14,10,8,22,,loss,False,False,10-3-A,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,5-9,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,9-5,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,True,False,8-6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,2-4-8,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,2-A-10-A,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,4-6-4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,4-3-7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,2-A-A-10,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,7-7,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,5-4-4-A,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,A-3-10,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,4-5-5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,5-7-2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,5-3-6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,3-10-A,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,3-2-8-A,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,7-3-4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,5-2-5-2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,2-6-6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,5-2-7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,6-6-2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,6-8,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,7-5-2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,A-5-8,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,3-3-6-2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,2-2-10,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,3-A-10,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,2-6-3-3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,2-4-5-3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,4-A-9,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,8-6,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,4-2-3-4-A,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,3-4-7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,2-10-2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,8-5-A,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,2-3-5-4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,7-6-A,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,6-3-2-3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,7-5-A-A,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,10-2-2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,5-5-4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,6-3-5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,9-4-A,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,3-9-2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,4-3-3-4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,2-8-4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,2-7-5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,6-2-6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,8-4-2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,8-2-4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,3-3-8,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,4-5-2-3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,4-8-2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,2-10-A-A,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,7-A-6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,3-2-9,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,4-9-A,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,A-6-7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,3-9-A-A,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,3-2-A-8,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,,loss,False,False,9-3-2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,8,22,10,loss,False,False,4-10,21,21,0.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,14,10,8,22,10,loss,False,False,10-4,13,13,0.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,14,10,8,22,2,loss,False,False,4-10,2,2,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,14,10,8,22,2,loss,False,False,10-4,2,2,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,14,10,8,22,2,win,False,False,4-10,1,1,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,14,10,8,22,2,win,False,False,10-4,1,1,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,14,10,8,22,3,loss,False,False,4-10,1,1,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,14,10,8,22,3,loss,False,False,10-4,1,1,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,14,10,8,22,3,win,False,False,4-10,1,1,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,14,10,8,22,4,loss,False,False,4-10,1,1,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,14,10,8,22,4,push,False,False,10-4,2,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,14,10,8,22,4,win,False,False,4-10,2,2,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,14,10,8,22,5,loss,False,False,10-4,1,1,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,14,10,8,22,5,loss,False,False,4-10,1,1,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,14,10,8,22,5,push,False,False,10-4,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,14,10,8,22,5,win,False,False,4-10,2,2,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,14,10,8,22,5,win,False,False,10-4,2,2,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,14,10,8,22,6,push,False,False,10-4,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,14,10,8,22,6,push,False,False,4-10,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,14,10,8,22,6,win,False,False,10-4,4,4,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,14,10,8,22,6,win,False,False,4-10,1,1,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,14,10,8,22,7,push,False,False,10-4,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,14,10,8,22,7,win,False,False,4-10,3,3,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,14,10,8,22,7,win,False,False,10-4,4,4,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,14,10,8,22,8,loss,False,False,4-10,2,2,0.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,14,10,8,22,8,loss,False,False,10-4,1,1,0.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,14,10,8,22,9,loss,False,False,4-10,3,3,0.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,14,10,8,22,9,loss,False,False,10-4,2,2,0.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,14,10,8,22,A,loss,False,False,10-4,3,3,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,14,10,8,22,A,loss,False,False,4-10,3,3,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,14,10,8,22,A,win,False,False,10-4,2,2,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,14,10,9,23,,loss,False,False,10-3-A,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,2-10-2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,7-7,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,3-A-10,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,6-8,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,8-6,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,4-4-6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,3-10-A,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,6-7-A,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,8-2-4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,9-4-A,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,5-5-4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,7-6-A,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,5-A-8,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,3-7-4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,5-9,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,3-6-5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,3-5-6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,3-5-5-A,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,9-5,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,2-2-10,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,2-3-9,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,5-A-A-7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,3-4-2-5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,3-5-2-4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,2-8-4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,10-2-2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,10-2-A-A,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,2-8-2-2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,2-6-4-2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,A-3-10,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,6-4-4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,3-A-3-7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,8-5-A,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,6-A-7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,True,False,8-6,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,A-7-6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,4-2-8,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,3-4-6-A,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,2-5-7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,2-6-6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,A-6-7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,2-3-4-2-3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,4-5-4-A,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,2-2-8-2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,6-3-4-A,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,7-A-6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,A-5-8,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,2-4-3-5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,5-3-6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,4-8-2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,9-3-2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,3-3-7-A,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,2-7-5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,5-2-7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,2-A-A-10,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,14,10,9,23,,loss,False,False,3-2-9,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
